#name,startNode,endNode,startDirection,endDirection,EOLchannelcount,channelplan,fibername,protection,working,protector,parameter1,parameter2,parameter3,parameter4,parameter5,dhcpPoolDomainName
#Version 5.1,,,,,,,,,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0228,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0226,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0224,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0222,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0220,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0218,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0216,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0214,Unprotected,,,,,,,,
Bismarck_Billings_01,Bismarck,Billings,1,1,96,96 Standard hiT 7300+,F0212,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0231,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0233,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0235,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0237,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0239,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0241,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0243,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0245,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0247,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0249,Unprotected,,,,,,,,
Billings_Denver_01,Billings,Denver,2,2,96,96 Standard hiT 7300+,F0251,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0252,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0250,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0248,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0246,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0244,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0242,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0240,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0238,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0236,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0234,Unprotected,,,,,,,,
Denver_Billings_01,Denver,Billings,2,2,96,96 Standard hiT 7300+,F0232,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0253,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0255,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0257,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0259,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0261,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0263,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0265,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0267,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0269,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0271,Unprotected,,,,,,,,
Billings_Spokane_01,Billings,Spokane,3,1,96,96 Standard hiT 7300+,F0273,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0274,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0272,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0270,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0268,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0266,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0264,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0262,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0260,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0258,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0256,Unprotected,,,,,,,,
Spokane_Billings_01,Spokane,Billings,1,3,96,96 Standard hiT 7300+,F0254,Unprotected,,,,,,,,
Birmingham_Nashville_01,Birmingham,Nashville,2,1,96,96 Standard hiT 7300+,F0275,Unprotected,,,,,,,,
Birmingham_Nashville_01,Birmingham,Nashville,2,1,96,96 Standard hiT 7300+,F0277,Unprotected,,,,,,,,
Birmingham_Nashville_01,Birmingham,Nashville,2,1,96,96 Standard hiT 7300+,F0279,Unprotected,,,,,,,,
Birmingham_Nashville_01,Birmingham,Nashville,2,1,96,96 Standard hiT 7300+,F0281,Unprotected,,,,,,,,
Birmingham_Nashville_01,Birmingham,Nashville,2,1,96,96 Standard hiT 7300+,F0283,Unprotected,,,,,,,,
Nashville_Birmingham_01,Nashville,Birmingham,1,2,96,96 Standard hiT 7300+,F0284,Unprotected,,,,,,,,
Nashville_Birmingham_01,Nashville,Birmingham,1,2,96,96 Standard hiT 7300+,F0282,Unprotected,,,,,,,,
Nashville_Birmingham_01,Nashville,Birmingham,1,2,96,96 Standard hiT 7300+,F0280,Unprotected,,,,,,,,
Nashville_Birmingham_01,Nashville,Birmingham,1,2,96,96 Standard hiT 7300+,F0278,Unprotected,,,,,,,,
Nashville_Birmingham_01,Nashville,Birmingham,1,2,96,96 Standard hiT 7300+,F0276,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0285,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0287,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0289,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0291,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0293,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0295,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0297,Unprotected,,,,,,,,
Birmingham_NewOrleans_01,Birmingham,NewOrleans,3,2,96,96 Standard hiT 7300+,F0299,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0300,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0298,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0296,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0294,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0292,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0290,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0288,Unprotected,,,,,,,,
NewOrleans_Birmingham_01,NewOrleans,Birmingham,2,3,96,96 Standard hiT 7300+,F0286,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0301,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0303,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0305,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0307,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0309,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0311,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0313,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0315,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0317,Unprotected,,,,,,,,
Bismarck_Minneapolis_01,Bismarck,Minneapolis,2,1,96,96 Standard hiT 7300+,F0319,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0320,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0318,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0316,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0314,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0312,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0310,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0308,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0306,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0304,Unprotected,,,,,,,,
Minneapolis_Bismarck_01,Minneapolis,Bismarck,1,2,96,96 Standard hiT 7300+,F0302,Unprotected,,,,,,,,
Boston_Providence_01,Boston,Providence,2,1,96,96 Standard hiT 7300+,F0321,Unprotected,,,,,,,,
Providence_Boston_01,Providence,Boston,1,2,96,96 Standard hiT 7300+,F0322,Unprotected,,,,,,,,
Buffalo_Rochester_01,Buffalo,Rochester,2,1,96,96 Standard hiT 7300+,F0333,Unprotected,,,,,,,,
Buffalo_Rochester_01,Buffalo,Rochester,2,1,96,96 Standard hiT 7300+,F0335,Unprotected,,,,,,,,
Rochester_Buffalo_01,Rochester,Buffalo,1,2,96,96 Standard hiT 7300+,F0336,Unprotected,,,,,,,,
Rochester_Buffalo_01,Rochester,Buffalo,1,2,96,96 Standard hiT 7300+,F0334,Unprotected,,,,,,,,
Buffalo_Cleveland_01,Buffalo,Cleveland,1,1,96,96 Standard hiT 7300+,F0323,Unprotected,,,,,,,,
Buffalo_Cleveland_01,Buffalo,Cleveland,1,1,96,96 Standard hiT 7300+,F0325,Unprotected,,,,,,,,
Buffalo_Cleveland_01,Buffalo,Cleveland,1,1,96,96 Standard hiT 7300+,F0327,Unprotected,,,,,,,,
Buffalo_Cleveland_01,Buffalo,Cleveland,1,1,96,96 Standard hiT 7300+,F0329,Unprotected,,,,,,,,
Buffalo_Cleveland_01,Buffalo,Cleveland,1,1,96,96 Standard hiT 7300+,F0331,Unprotected,,,,,,,,
Cleveland_Buffalo_01,Cleveland,Buffalo,1,1,96,96 Standard hiT 7300+,F0332,Unprotected,,,,,,,,
Cleveland_Buffalo_01,Cleveland,Buffalo,1,1,96,96 Standard hiT 7300+,F0330,Unprotected,,,,,,,,
Cleveland_Buffalo_01,Cleveland,Buffalo,1,1,96,96 Standard hiT 7300+,F0328,Unprotected,,,,,,,,
Cleveland_Buffalo_01,Cleveland,Buffalo,1,1,96,96 Standard hiT 7300+,F0326,Unprotected,,,,,,,,
Cleveland_Buffalo_01,Cleveland,Buffalo,1,1,96,96 Standard hiT 7300+,F0324,Unprotected,,,,,,,,
Charleston_Jacksonville_01,Charleston,Jacksonville,1,2,96,96 Standard hiT 7300+,F0337,Unprotected,,,,,,,,
Charleston_Jacksonville_01,Charleston,Jacksonville,1,2,96,96 Standard hiT 7300+,F0339,Unprotected,,,,,,,,
Charleston_Jacksonville_01,Charleston,Jacksonville,1,2,96,96 Standard hiT 7300+,F0341,Unprotected,,,,,,,,
Charleston_Jacksonville_01,Charleston,Jacksonville,1,2,96,96 Standard hiT 7300+,F0343,Unprotected,,,,,,,,
Charleston_Jacksonville_01,Charleston,Jacksonville,1,2,96,96 Standard hiT 7300+,F0345,Unprotected,,,,,,,,
Jacksonville_Charleston_01,Jacksonville,Charleston,2,1,96,96 Standard hiT 7300+,F0346,Unprotected,,,,,,,,
Jacksonville_Charleston_01,Jacksonville,Charleston,2,1,96,96 Standard hiT 7300+,F0344,Unprotected,,,,,,,,
Jacksonville_Charleston_01,Jacksonville,Charleston,2,1,96,96 Standard hiT 7300+,F0342,Unprotected,,,,,,,,
Jacksonville_Charleston_01,Jacksonville,Charleston,2,1,96,96 Standard hiT 7300+,F0340,Unprotected,,,,,,,,
Jacksonville_Charleston_01,Jacksonville,Charleston,2,1,96,96 Standard hiT 7300+,F0338,Unprotected,,,,,,,,
Charleston_Raleigh_01,Charleston,Raleigh,2,1,96,96 Standard hiT 7300+,F0347,Unprotected,,,,,,,,
Charleston_Raleigh_01,Charleston,Raleigh,2,1,96,96 Standard hiT 7300+,F0349,Unprotected,,,,,,,,
Charleston_Raleigh_01,Charleston,Raleigh,2,1,96,96 Standard hiT 7300+,F0351,Unprotected,,,,,,,,
Charleston_Raleigh_01,Charleston,Raleigh,2,1,96,96 Standard hiT 7300+,F0353,Unprotected,,,,,,,,
Charleston_Raleigh_01,Charleston,Raleigh,2,1,96,96 Standard hiT 7300+,F0355,Unprotected,,,,,,,,
Charleston_Raleigh_01,Charleston,Raleigh,2,1,96,96 Standard hiT 7300+,F0357,Unprotected,,,,,,,,
Raleigh_Charleston_01,Raleigh,Charleston,1,2,96,96 Standard hiT 7300+,F0358,Unprotected,,,,,,,,
Raleigh_Charleston_01,Raleigh,Charleston,1,2,96,96 Standard hiT 7300+,F0356,Unprotected,,,,,,,,
Raleigh_Charleston_01,Raleigh,Charleston,1,2,96,96 Standard hiT 7300+,F0354,Unprotected,,,,,,,,
Raleigh_Charleston_01,Raleigh,Charleston,1,2,96,96 Standard hiT 7300+,F0352,Unprotected,,,,,,,,
Raleigh_Charleston_01,Raleigh,Charleston,1,2,96,96 Standard hiT 7300+,F0350,Unprotected,,,,,,,,
Raleigh_Charleston_01,Raleigh,Charleston,1,2,96,96 Standard hiT 7300+,F0348,Unprotected,,,,,,,,
Charlotte_Greensboro_01,Charlotte,Greensboro,2,1,96,96 Standard hiT 7300+,F0359,Unprotected,,,,,,,,
Charlotte_Greensboro_01,Charlotte,Greensboro,2,1,96,96 Standard hiT 7300+,F0361,Unprotected,,,,,,,,
Greensboro_Charlotte_01,Greensboro,Charlotte,1,2,96,96 Standard hiT 7300+,F0362,Unprotected,,,,,,,,
Greensboro_Charlotte_01,Greensboro,Charlotte,1,2,96,96 Standard hiT 7300+,F0360,Unprotected,,,,,,,,
Chicago_Detroit_01,Chicago,Detroit,1,1,96,96 Standard hiT 7300+,F0363,Unprotected,,,,,,,,
Chicago_Detroit_01,Chicago,Detroit,1,1,96,96 Standard hiT 7300+,F0365,Unprotected,,,,,,,,
Chicago_Detroit_01,Chicago,Detroit,1,1,96,96 Standard hiT 7300+,F0367,Unprotected,,,,,,,,
Chicago_Detroit_01,Chicago,Detroit,1,1,96,96 Standard hiT 7300+,F0369,Unprotected,,,,,,,,
Chicago_Detroit_01,Chicago,Detroit,1,1,96,96 Standard hiT 7300+,F0371,Unprotected,,,,,,,,
Chicago_Detroit_01,Chicago,Detroit,1,1,96,96 Standard hiT 7300+,F0373,Unprotected,,,,,,,,
Detroit_Chicago_01,Detroit,Chicago,1,1,96,96 Standard hiT 7300+,F0374,Unprotected,,,,,,,,
Detroit_Chicago_01,Detroit,Chicago,1,1,96,96 Standard hiT 7300+,F0372,Unprotected,,,,,,,,
Detroit_Chicago_01,Detroit,Chicago,1,1,96,96 Standard hiT 7300+,F0370,Unprotected,,,,,,,,
Detroit_Chicago_01,Detroit,Chicago,1,1,96,96 Standard hiT 7300+,F0368,Unprotected,,,,,,,,
Detroit_Chicago_01,Detroit,Chicago,1,1,96,96 Standard hiT 7300+,F0366,Unprotected,,,,,,,,
Detroit_Chicago_01,Detroit,Chicago,1,1,96,96 Standard hiT 7300+,F0364,Unprotected,,,,,,,,
Chicago_Milwaukee_01,Chicago,Milwaukee,2,1,96,96 Standard hiT 7300+,F0375,Unprotected,,,,,,,,
Chicago_Milwaukee_01,Chicago,Milwaukee,2,1,96,96 Standard hiT 7300+,F0377,Unprotected,,,,,,,,
Chicago_Milwaukee_01,Chicago,Milwaukee,2,1,96,96 Standard hiT 7300+,F0379,Unprotected,,,,,,,,
Milwaukee_Chicago_01,Milwaukee,Chicago,1,2,96,96 Standard hiT 7300+,F0380,Unprotected,,,,,,,,
Milwaukee_Chicago_01,Milwaukee,Chicago,1,2,96,96 Standard hiT 7300+,F0378,Unprotected,,,,,,,,
Milwaukee_Chicago_01,Milwaukee,Chicago,1,2,96,96 Standard hiT 7300+,F0376,Unprotected,,,,,,,,
Chicago_Springfield_01,Chicago,Springfield,3,1,96,96 Standard hiT 7300+,F0381,Unprotected,,,,,,,,
Chicago_Springfield_01,Chicago,Springfield,3,1,96,96 Standard hiT 7300+,F0383,Unprotected,,,,,,,,
Chicago_Springfield_01,Chicago,Springfield,3,1,96,96 Standard hiT 7300+,F0385,Unprotected,,,,,,,,
Chicago_Springfield_01,Chicago,Springfield,3,1,96,96 Standard hiT 7300+,F0387,Unprotected,,,,,,,,
Chicago_Springfield_01,Chicago,Springfield,3,1,96,96 Standard hiT 7300+,F0389,Unprotected,,,,,,,,
Springfield_Chicago_01,Springfield,Chicago,1,3,96,96 Standard hiT 7300+,F0390,Unprotected,,,,,,,,
Springfield_Chicago_01,Springfield,Chicago,1,3,96,96 Standard hiT 7300+,F0388,Unprotected,,,,,,,,
Springfield_Chicago_01,Springfield,Chicago,1,3,96,96 Standard hiT 7300+,F0386,Unprotected,,,,,,,,
Springfield_Chicago_01,Springfield,Chicago,1,3,96,96 Standard hiT 7300+,F0384,Unprotected,,,,,,,,
Springfield_Chicago_01,Springfield,Chicago,1,3,96,96 Standard hiT 7300+,F0382,Unprotected,,,,,,,,
Cincinnati_Columbus_01,Cincinnati,Columbus,1,1,96,96 Standard hiT 7300+,F0391,Unprotected,,,,,,,,
Cincinnati_Columbus_01,Cincinnati,Columbus,1,1,96,96 Standard hiT 7300+,F0393,Unprotected,,,,,,,,
Cincinnati_Columbus_01,Cincinnati,Columbus,1,1,96,96 Standard hiT 7300+,F0395,Unprotected,,,,,,,,
Columbus_Cincinnati_01,Columbus,Cincinnati,1,1,96,96 Standard hiT 7300+,F0396,Unprotected,,,,,,,,
Columbus_Cincinnati_01,Columbus,Cincinnati,1,1,96,96 Standard hiT 7300+,F0394,Unprotected,,,,,,,,
Columbus_Cincinnati_01,Columbus,Cincinnati,1,1,96,96 Standard hiT 7300+,F0392,Unprotected,,,,,,,,
Cincinnati_Louisville_01,Cincinnati,Louisville,2,1,96,96 Standard hiT 7300+,F0397,Unprotected,,,,,,,,
Cincinnati_Louisville_01,Cincinnati,Louisville,2,1,96,96 Standard hiT 7300+,F0399,Unprotected,,,,,,,,
Cincinnati_Louisville_01,Cincinnati,Louisville,2,1,96,96 Standard hiT 7300+,F0401,Unprotected,,,,,,,,
Louisville_Cincinnati_01,Louisville,Cincinnati,1,2,96,96 Standard hiT 7300+,F0402,Unprotected,,,,,,,,
Louisville_Cincinnati_01,Louisville,Cincinnati,1,2,96,96 Standard hiT 7300+,F0400,Unprotected,,,,,,,,
Louisville_Cincinnati_01,Louisville,Cincinnati,1,2,96,96 Standard hiT 7300+,F0398,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0404,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0405,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0407,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0409,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0411,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0413,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0415,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0417,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0419,Unprotected,,,,,,,,
Cincinnati_WashingtonDC_01,Cincinnati,WashingtonDC,3,2,96,96 Standard hiT 7300+,F0421,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0422,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0420,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0418,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0416,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0414,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0412,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0410,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0408,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0406,Unprotected,,,,,,,,
WashingtonDC_Cincinnati_01,WashingtonDC,Cincinnati,2,3,96,96 Standard hiT 7300+,F0403,Unprotected,,,,,,,,
Cleveland_Columbus_01,Cleveland,Columbus,2,2,96,96 Standard hiT 7300+,F0423,Unprotected,,,,,,,,
Cleveland_Columbus_01,Cleveland,Columbus,2,2,96,96 Standard hiT 7300+,F0425,Unprotected,,,,,,,,
Cleveland_Columbus_01,Cleveland,Columbus,2,2,96,96 Standard hiT 7300+,F0427,Unprotected,,,,,,,,
Columbus_Cleveland_01,Columbus,Cleveland,2,2,96,96 Standard hiT 7300+,F0428,Unprotected,,,,,,,,
Columbus_Cleveland_01,Columbus,Cleveland,2,2,96,96 Standard hiT 7300+,F0426,Unprotected,,,,,,,,
Columbus_Cleveland_01,Columbus,Cleveland,2,2,96,96 Standard hiT 7300+,F0424,Unprotected,,,,,,,,
Cleveland_Toledo_01,Cleveland,Toledo,3,1,96,96 Standard hiT 7300+,F0429,Unprotected,,,,,,,,
Cleveland_Toledo_01,Cleveland,Toledo,3,1,96,96 Standard hiT 7300+,F0431,Unprotected,,,,,,,,
Cleveland_Toledo_01,Cleveland,Toledo,3,1,96,96 Standard hiT 7300+,F0433,Unprotected,,,,,,,,
Toledo_Cleveland_01,Toledo,Cleveland,1,3,96,96 Standard hiT 7300+,F0434,Unprotected,,,,,,,,
Toledo_Cleveland_01,Toledo,Cleveland,1,3,96,96 Standard hiT 7300+,F0432,Unprotected,,,,,,,,
Toledo_Cleveland_01,Toledo,Cleveland,1,3,96,96 Standard hiT 7300+,F0430,Unprotected,,,,,,,,
Columbus_Pittsburgh_01,Columbus,Pittsburgh,3,2,96,96 Standard hiT 7300+,F0435,Unprotected,,,,,,,,
Columbus_Pittsburgh_01,Columbus,Pittsburgh,3,2,96,96 Standard hiT 7300+,F0437,Unprotected,,,,,,,,
Columbus_Pittsburgh_01,Columbus,Pittsburgh,3,2,96,96 Standard hiT 7300+,F0439,Unprotected,,,,,,,,
Columbus_Pittsburgh_01,Columbus,Pittsburgh,3,2,96,96 Standard hiT 7300+,F0441,Unprotected,,,,,,,,
Pittsburgh_Columbus_01,Pittsburgh,Columbus,2,3,96,96 Standard hiT 7300+,F0442,Unprotected,,,,,,,,
Pittsburgh_Columbus_01,Pittsburgh,Columbus,2,3,96,96 Standard hiT 7300+,F0440,Unprotected,,,,,,,,
Pittsburgh_Columbus_01,Pittsburgh,Columbus,2,3,96,96 Standard hiT 7300+,F0438,Unprotected,,,,,,,,
Pittsburgh_Columbus_01,Pittsburgh,Columbus,2,3,96,96 Standard hiT 7300+,F0436,Unprotected,,,,,,,,
Dallas_Houston_01,Dallas,Houston,3,3,96,96 Standard hiT 7300+,F0443,Unprotected,,,,,,,,
Dallas_Houston_01,Dallas,Houston,3,3,96,96 Standard hiT 7300+,F0445,Unprotected,,,,,,,,
Dallas_Houston_01,Dallas,Houston,3,3,96,96 Standard hiT 7300+,F0447,Unprotected,,,,,,,,
Dallas_Houston_01,Dallas,Houston,3,3,96,96 Standard hiT 7300+,F0449,Unprotected,,,,,,,,
Dallas_Houston_01,Dallas,Houston,3,3,96,96 Standard hiT 7300+,F0451,Unprotected,,,,,,,,
