#name,startNode,endNode,startDirection,endDirection,EOLchannelcount,channelplan,fibername,protection,working,protector,parameter1,parameter2,parameter3,parameter4,parameter5,dhcpPoolDomainName
#Version 5.1,,,,,,,,,,,,,,,,
0002 DWDMU 4 44,44,4,5,1,96,96 Standard hiT 7300+,F0118,Unprotected,,,,,,,,
0002 DWDMU 26 44,44,26,2,3,96,96 Standard hiT 7300+,F0133,Unprotected,,,,,,,,
0002 DWDMU 26 44,44,26,2,3,96,96 Standard hiT 7300+,F0195,Unprotected,,,,,,,,
0001 DWDMU 26 44,26,44,3,2,96,96 Standard hiT 7300+,F0196,Unprotected,,,,,,,,
0001 DWDMU 26 44,26,44,3,2,96,96 Standard hiT 7300+,F0134,Unprotected,,,,,,,,
0001 DWDMU 39 6,39,6,2,1,96,96 Standard hiT 7300+,F0121,Unprotected,,,,,,,,
0001 DWDMU 39 6,39,6,2,1,96,96 Standard hiT 7300+,F0175,Unprotected,,,,,,,,
0001 DWDMU 39 6,39,6,2,1,96,96 Standard hiT 7300+,F0177,Unprotected,,,,,,,,
0002 DWDMU 39 6,6,39,1,2,96,96 Standard hiT 7300+,F0178,Unprotected,,,,,,,,
0002 DWDMU 39 6,6,39,1,2,96,96 Standard hiT 7300+,F0176,Unprotected,,,,,,,,
0002 DWDMU 39 6,6,39,1,2,96,96 Standard hiT 7300+,F0122,Unprotected,,,,,,,,
0004 DWDMU 39 4,4,39,2,1,96,96 Standard hiT 7300+,F0119,Unprotected,,,,,,,,
0003 DWDMU 39 4,39,4,1,2,96,96 Standard hiT 7300+,F0120,Unprotected,,,,,,,,
0001 DWDMU 27 37,27,37,3,3,96,96 Standard hiT 7300+,F0141,Unprotected,,,,,,,,
0001 DWDMU 27 37,27,37,3,3,96,96 Standard hiT 7300+,F0275,Unprotected,,,,,,,,
0002 DWDMU 27 37,37,27,3,3,96,96 Standard hiT 7300+,F0276,Unprotected,,,,,,,,
0002 DWDMU 27 37,37,27,3,3,96,96 Standard hiT 7300+,F0142,Unprotected,,,,,,,,
0002 DWDMU 3 37,37,3,2,3,96,96 Standard hiT 7300+,F0139,Unprotected,,,,,,,,
0002 DWDMU 3 37,37,3,2,3,96,96 Standard hiT 7300+,F0157,Unprotected,,,,,,,,
0002 DWDMU 3 37,37,3,2,3,96,96 Standard hiT 7300+,F0160,Unprotected,,,,,,,,
0002 DWDMU 3 37,37,3,2,3,96,96 Standard hiT 7300+,F0161,Unprotected,,,,,,,,
0001 DWDMU 3 37,3,37,3,2,96,96 Standard hiT 7300+,F0162,Unprotected,,,,,,,,
0001 DWDMU 3 37,3,37,3,2,96,96 Standard hiT 7300+,F0159,Unprotected,,,,,,,,
0001 DWDMU 3 37,3,37,3,2,96,96 Standard hiT 7300+,F0158,Unprotected,,,,,,,,
0001 DWDMU 3 37,3,37,3,2,96,96 Standard hiT 7300+,F0140,Unprotected,,,,,,,,
0002 DWDMU 23 37,37,23,1,2,96,96 Standard hiT 7300+,F0019,Unprotected,,,,,,,,
0002 DWDMU 23 37,37,23,1,2,96,96 Standard hiT 7300+,F0315,Unprotected,,,,,,,,
0002 DWDMU 23 37,37,23,1,2,96,96 Standard hiT 7300+,F0317,Unprotected,,,,,,,,
0001 DWDMU 23 37,23,37,2,1,96,96 Standard hiT 7300+,F0318,Unprotected,,,,,,,,
0001 DWDMU 23 37,23,37,2,1,96,96 Standard hiT 7300+,F0316,Unprotected,,,,,,,,
0001 DWDMU 23 37,23,37,2,1,96,96 Standard hiT 7300+,F0020,Unprotected,,,,,,,,
0003 DWDMU 22 23,22,23,2,1,96,96 Standard hiT 7300+,F0017,Unprotected,,,,,,,,
0004 DWDMU 22 23,23,22,1,2,96,96 Standard hiT 7300+,F0018,Unprotected,,,,,,,,
0001 DWDMU 17 22,17,22,2,3,96,96 Standard hiT 7300+,F0333,Unprotected,,,,,,,,
0001 DWDMU 17 22,17,22,2,3,96,96 Standard hiT 7300+,F0332,Unprotected,,,,,,,,
0001 DWDMU 17 22,17,22,2,3,96,96 Standard hiT 7300+,F0330,Unprotected,,,,,,,,
0001 DWDMU 17 22,17,22,2,3,96,96 Standard hiT 7300+,F0328,Unprotected,,,,,,,,
0001 DWDMU 17 22,17,22,2,3,96,96 Standard hiT 7300+,F0326,Unprotected,,,,,,,,
0001 DWDMU 17 22,17,22,2,3,96,96 Standard hiT 7300+,F0030,Unprotected,,,,,,,,
0002 DWDMU 17 22,22,17,3,2,96,96 Standard hiT 7300+,F0029,Unprotected,,,,,,,,
0002 DWDMU 17 22,22,17,3,2,96,96 Standard hiT 7300+,F0325,Unprotected,,,,,,,,
0002 DWDMU 17 22,22,17,3,2,96,96 Standard hiT 7300+,F0327,Unprotected,,,,,,,,
0002 DWDMU 17 22,22,17,3,2,96,96 Standard hiT 7300+,F0329,Unprotected,,,,,,,,
0002 DWDMU 17 22,22,17,3,2,96,96 Standard hiT 7300+,F0331,Unprotected,,,,,,,,
0002 DWDMU 17 22,22,17,3,2,96,96 Standard hiT 7300+,F0334,Unprotected,,,,,,,,
0001 DWDMU 23 3,23,3,3,1,96,96 Standard hiT 7300+,F0021,Unprotected,,,,,,,,
0001 DWDMU 23 3,23,3,3,1,96,96 Standard hiT 7300+,F0165,Unprotected,,,,,,,,
0001 DWDMU 23 3,23,3,3,1,96,96 Standard hiT 7300+,F0167,Unprotected,,,,,,,,
0001 DWDMU 23 3,23,3,3,1,96,96 Standard hiT 7300+,F0169,Unprotected,,,,,,,,
0002 DWDMU 23 3,3,23,1,3,96,96 Standard hiT 7300+,F0170,Unprotected,,,,,,,,
0002 DWDMU 23 3,3,23,1,3,96,96 Standard hiT 7300+,F0168,Unprotected,,,,,,,,
0002 DWDMU 23 3,3,23,1,3,96,96 Standard hiT 7300+,F0166,Unprotected,,,,,,,,
0002 DWDMU 23 3,3,23,1,3,96,96 Standard hiT 7300+,F0022,Unprotected,,,,,,,,
0002 DWDMU 23 32,32,23,3,5,96,96 Standard hiT 7300+,F0057,Unprotected,,,,,,,,
0002 DWDMU 23 32,32,23,3,5,96,96 Standard hiT 7300+,F0319,Unprotected,,,,,,,,
0002 DWDMU 23 32,32,23,3,5,96,96 Standard hiT 7300+,F0321,Unprotected,,,,,,,,
0002 DWDMU 23 32,32,23,3,5,96,96 Standard hiT 7300+,F0323,Unprotected,,,,,,,,
0001 DWDMU 23 32,23,32,5,3,96,96 Standard hiT 7300+,F0324,Unprotected,,,,,,,,
0001 DWDMU 23 32,23,32,5,3,96,96 Standard hiT 7300+,F0322,Unprotected,,,,,,,,
0001 DWDMU 23 32,23,32,5,3,96,96 Standard hiT 7300+,F0320,Unprotected,,,,,,,,
0001 DWDMU 23 32,23,32,5,3,96,96 Standard hiT 7300+,F0058,Unprotected,,,,,,,,
0002 DWDMU 17 23,23,17,4,3,96,96 Standard hiT 7300+,F0031,Unprotected,,,,,,,,
0002 DWDMU 17 23,23,17,4,3,96,96 Standard hiT 7300+,F0335,Unprotected,,,,,,,,
0002 DWDMU 17 23,23,17,4,3,96,96 Standard hiT 7300+,F0337,Unprotected,,,,,,,,
0002 DWDMU 17 23,23,17,4,3,96,96 Standard hiT 7300+,F0339,Unprotected,,,,,,,,
0002 DWDMU 17 23,23,17,4,3,96,96 Standard hiT 7300+,F0341,Unprotected,,,,,,,,
0002 DWDMU 17 23,23,17,4,3,96,96 Standard hiT 7300+,F0343,Unprotected,,,,,,,,
0001 DWDMU 17 23,17,23,3,4,96,96 Standard hiT 7300+,F0344,Unprotected,,,,,,,,
0001 DWDMU 17 23,17,23,3,4,96,96 Standard hiT 7300+,F0342,Unprotected,,,,,,,,
0001 DWDMU 17 23,17,23,3,4,96,96 Standard hiT 7300+,F0340,Unprotected,,,,,,,,
0001 DWDMU 17 23,17,23,3,4,96,96 Standard hiT 7300+,F0338,Unprotected,,,,,,,,
0001 DWDMU 17 23,17,23,3,4,96,96 Standard hiT 7300+,F0336,Unprotected,,,,,,,,
0001 DWDMU 17 23,17,23,3,4,96,96 Standard hiT 7300+,F0032,Unprotected,,,,,,,,
0001 DWDMU 3 36,3,36,2,1,96,96 Standard hiT 7300+,F0023,Unprotected,,,,,,,,
0001 DWDMU 3 36,3,36,2,1,96,96 Standard hiT 7300+,F0163,Unprotected,,,,,,,,
0002 DWDMU 3 36,36,3,1,2,96,96 Standard hiT 7300+,F0164,Unprotected,,,,,,,,
0002 DWDMU 3 36,36,3,1,2,96,96 Standard hiT 7300+,F0024,Unprotected,,,,,,,,
0001 DWDMU 13 36,13,36,1,2,96,96 Standard hiT 7300+,F0361,Unprotected,,,,,,,,
0001 DWDMU 13 36,13,36,1,2,96,96 Standard hiT 7300+,F0360,Unprotected,,,,,,,,
0001 DWDMU 13 36,13,36,1,2,96,96 Standard hiT 7300+,F0358,Unprotected,,,,,,,,
0001 DWDMU 13 36,13,36,1,2,96,96 Standard hiT 7300+,F0356,Unprotected,,,,,,,,
0001 DWDMU 13 36,13,36,1,2,96,96 Standard hiT 7300+,F0026,Unprotected,,,,,,,,
0002 DWDMU 13 36,36,13,2,1,96,96 Standard hiT 7300+,F0025,Unprotected,,,,,,,,
0002 DWDMU 13 36,36,13,2,1,96,96 Standard hiT 7300+,F0355,Unprotected,,,,,,,,
0002 DWDMU 13 36,36,13,2,1,96,96 Standard hiT 7300+,F0357,Unprotected,,,,,,,,
0002 DWDMU 13 36,36,13,2,1,96,96 Standard hiT 7300+,F0359,Unprotected,,,,,,,,
0002 DWDMU 13 36,36,13,2,1,96,96 Standard hiT 7300+,F0362,Unprotected,,,,,,,,
0003 DWDMU 13 17,13,17,2,1,96,96 Standard hiT 7300+,F0027,Unprotected,,,,,,,,
0004 DWDMU 13 17,17,13,1,2,96,96 Standard hiT 7300+,F0028,Unprotected,,,,,,,,
0001 DWDMU 11 13,11,13,4,3,96,96 Standard hiT 7300+,F0043,Unprotected,,,,,,,,
0001 DWDMU 11 13,11,13,4,3,96,96 Standard hiT 7300+,F0369,Unprotected,,,,,,,,
0001 DWDMU 11 13,11,13,4,3,96,96 Standard hiT 7300+,F0371,Unprotected,,,,,,,,
0001 DWDMU 11 13,11,13,4,3,96,96 Standard hiT 7300+,F0373,Unprotected,,,,,,,,
0002 DWDMU 11 13,13,11,3,4,96,96 Standard hiT 7300+,F0374,Unprotected,,,,,,,,
0002 DWDMU 11 13,13,11,3,4,96,96 Standard hiT 7300+,F0372,Unprotected,,,,,,,,
0002 DWDMU 11 13,13,11,3,4,96,96 Standard hiT 7300+,F0370,Unprotected,,,,,,,,
0002 DWDMU 11 13,13,11,3,4,96,96 Standard hiT 7300+,F0044,Unprotected,,,,,,,,
0002 DWDMU 17 24,24,17,1,5,96,96 Standard hiT 7300+,F0035,Unprotected,,,,,,,,
0002 DWDMU 17 24,24,17,1,5,96,96 Standard hiT 7300+,F0345,Unprotected,,,,,,,,
0002 DWDMU 17 24,24,17,1,5,96,96 Standard hiT 7300+,F0347,Unprotected,,,,,,,,
0002 DWDMU 17 24,24,17,1,5,96,96 Standard hiT 7300+,F0349,Unprotected,,,,,,,,
0002 DWDMU 17 24,24,17,1,5,96,96 Standard hiT 7300+,F0351,Unprotected,,,,,,,,
0002 DWDMU 17 24,24,17,1,5,96,96 Standard hiT 7300+,F0353,Unprotected,,,,,,,,
0001 DWDMU 17 24,17,24,5,1,96,96 Standard hiT 7300+,F0354,Unprotected,,,,,,,,
0001 DWDMU 17 24,17,24,5,1,96,96 Standard hiT 7300+,F0352,Unprotected,,,,,,,,
0001 DWDMU 17 24,17,24,5,1,96,96 Standard hiT 7300+,F0350,Unprotected,,,,,,,,
0001 DWDMU 17 24,17,24,5,1,96,96 Standard hiT 7300+,F0348,Unprotected,,,,,,,,
0001 DWDMU 17 24,17,24,5,1,96,96 Standard hiT 7300+,F0346,Unprotected,,,,,,,,
0001 DWDMU 17 24,17,24,5,1,96,96 Standard hiT 7300+,F0036,Unprotected,,,,,,,,
0002 DWDMU 11 17,17,11,4,1,96,96 Standard hiT 7300+,F0033,Unprotected,,,,,,,,
0002 DWDMU 11 17,17,11,4,1,96,96 Standard hiT 7300+,F0363,Unprotected,,,,,,,,
0002 DWDMU 11 17,17,11,4,1,96,96 Standard hiT 7300+,F0365,Unprotected,,,,,,,,
0002 DWDMU 11 17,17,11,4,1,96,96 Standard hiT 7300+,F0367,Unprotected,,,,,,,,
0001 DWDMU 11 17,11,17,1,4,96,96 Standard hiT 7300+,F0368,Unprotected,,,,,,,,
0001 DWDMU 11 17,11,17,1,4,96,96 Standard hiT 7300+,F0366,Unprotected,,,,,,,,
0001 DWDMU 11 17,11,17,1,4,96,96 Standard hiT 7300+,F0364,Unprotected,,,,,,,,
0001 DWDMU 11 17,11,17,1,4,96,96 Standard hiT 7300+,F0034,Unprotected,,,,,,,,
0002 DWDMU 18 24,24,18,3,2,96,96 Standard hiT 7300+,F0041,Unprotected,,,,,,,,
0002 DWDMU 18 24,24,18,3,2,96,96 Standard hiT 7300+,F0379,Unprotected,,,,,,,,
0002 DWDMU 18 24,24,18,3,2,96,96 Standard hiT 7300+,F0381,Unprotected,,,,,,,,
0001 DWDMU 18 24,18,24,2,3,96,96 Standard hiT 7300+,F0382,Unprotected,,,,,,,,
0001 DWDMU 18 24,18,24,2,3,96,96 Standard hiT 7300+,F0380,Unprotected,,,,,,,,
0001 DWDMU 18 24,18,24,2,3,96,96 Standard hiT 7300+,F0042,Unprotected,,,,,,,,
0002 DWDMU 11 24,24,11,2,2,96,96 Standard hiT 7300+,F0037,Unprotected,,,,,,,,
0002 DWDMU 11 24,24,11,2,2,96,96 Standard hiT 7300+,F0383,Unprotected,,,,,,,,
0002 DWDMU 11 24,24,11,2,2,96,96 Standard hiT 7300+,F0385,Unprotected,,,,,,,,
0002 DWDMU 11 24,24,11,2,2,96,96 Standard hiT 7300+,F0387,Unprotected,,,,,,,,
0001 DWDMU 11 24,11,24,2,2,96,96 Standard hiT 7300+,F0388,Unprotected,,,,,,,,
0001 DWDMU 11 24,11,24,2,2,96,96 Standard hiT 7300+,F0386,Unprotected,,,,,,,,
0001 DWDMU 11 24,11,24,2,2,96,96 Standard hiT 7300+,F0384,Unprotected,,,,,,,,
0001 DWDMU 11 24,11,24,2,2,96,96 Standard hiT 7300+,F0038,Unprotected,,,,,,,,
0001 DWDMU 11 18,11,18,3,1,96,96 Standard hiT 7300+,F0039,Unprotected,,,,,,,,
0001 DWDMU 11 18,11,18,3,1,96,96 Standard hiT 7300+,F0389,Unprotected,,,,,,,,
0001 DWDMU 11 18,11,18,3,1,96,96 Standard hiT 7300+,F0391,Unprotected,,,,,,,,
0001 DWDMU 11 18,11,18,3,1,96,96 Standard hiT 7300+,F0393,Unprotected,,,,,,,,
0001 DWDMU 11 18,11,18,3,1,96,96 Standard hiT 7300+,F0395,Unprotected,,,,,,,,
0001 DWDMU 11 18,11,18,3,1,96,96 Standard hiT 7300+,F0398,Unprotected,,,,,,,,
0001 DWDMU 11 18,11,18,3,1,96,96 Standard hiT 7300+,F0399,Unprotected,,,,,,,,
0002 DWDMU 11 18,18,11,1,3,96,96 Standard hiT 7300+,F0400,Unprotected,,,,,,,,
0002 DWDMU 11 18,18,11,1,3,96,96 Standard hiT 7300+,F0397,Unprotected,,,,,,,,
0002 DWDMU 11 18,18,11,1,3,96,96 Standard hiT 7300+,F0396,Unprotected,,,,,,,,
0002 DWDMU 11 18,18,11,1,3,96,96 Standard hiT 7300+,F0394,Unprotected,,,,,,,,
0002 DWDMU 11 18,18,11,1,3,96,96 Standard hiT 7300+,F0392,Unprotected,,,,,,,,
0002 DWDMU 11 18,18,11,1,3,96,96 Standard hiT 7300+,F0390,Unprotected,,,,,,,,
0002 DWDMU 11 18,18,11,1,3,96,96 Standard hiT 7300+,F0040,Unprotected,,,,,,,,
